league,season,team,player,nation,position,age,born,playing_time_mp,playing_time_starts,playing_time_min,playing_time_90s,performance_gls,performance_ast,performance_g_a,performance_g_pk,performance_pk,performance_pkatt,performance_crdy,performance_crdr,expected_xg,expected_npxg,expected_xag,expected_npxg_xag,progression_prgc,progression_prgp,progression_prgr,per_90_minutes_gls,per_90_minutes_ast,per_90_minutes_g_a,per_90_minutes_g_pk,per_90_minutes_g_a_pk,per_90_minutes_xg,per_90_minutes_xag,per_90_minutes_xg_xag,per_90_minutes_npxg,per_90_minutes_npxg_xag,stat_type,nation_possession,position_possession,age_possession,born_possession,90s,touches_touches,touches_def_pen,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen,touches_live,take_ons_att,take-ons_succ,take_ons_succ_pct,take_ons_tkld,take_ons_tkld_pct,carries_carries,carries_totdist,carries_prgdist,carries_prgc,carries_1/3,carries_cpa,carries_mis,carries_dis,receiving_rec,receiving_prgr,stat_type_possession,nation_playing_time,position_playing_time,age_playing_time,born_playing_time,playing_time_mp_playing_time,playing_time_min_playing_time,playing_time_mn/mp,playing_time_min_pct,playing_time_90s_playing_time,starts_starts,starts_mn/start,starts_compl,subs_subs,subs_mn/sub,subs_unsub,team_success_ppm,team_success_ong,team_success_onga,team_success__/_,team_success__/_90,team_success_on_off,team_success_xg_onxg,team_success_xg_onxga,team_success_xg_xg_/_,team_success_xg_xg_/_90,team_success_xg_on_off,stat_type_playing_time,nation_keeper,position_keeper,age_keeper,born_keeper,playing_time_mp_keeper,playing_time_starts_keeper,playing_time_min_keeper,playing_time_90s_keeper,performance_ga,performance_ga90,performance_sota,performance_saves,performance_save_pct,performance_w,performance_d,performance_l,performance_cs,performance_cs_pct,penalty_kicks_pkatt,penalty_kicks_pka,penalty_kicks_pksv,penalty_kicks_pkm,penalty_kicks_save_pct,stat_type_keeper,nation_defense,position_defense,age_defense,born_defense,90s_defense,tackles_tkl,tackles_tklw,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,challenges_tkl,challenges_att,challenges_tkl_pct,challenges_lost,blocks_blocks,blocks_sh,blocks_pass,int,tkl+int,clr,err,stat_type_defense,nation_passing,position_passing,age_passing,born_passing,90s_passing,total_cmp,total_att,total_cmp_pct,total_totdist,total_prgdist,short_cmp,short_att,short_cmp_pct,medium_cmp,medium_att,medium_cmp_pct,long_cmp,long_att,long_cmp_pct,ast,xag,expected_xa,expected_a_xag,kp,1/3,ppa,crspa,prgp,stat_type_passing,nation_goal_shot_creation,position_goal_shot_creation,age_goal_shot_creation,born_goal_shot_creation,90s_goal_shot_creation,sca_sca,sca_sca90,sca_types_passlive,sca_types_passdead,sca_types_to,sca_types_sh,sca_types_fld,sca_types_def,gca_gca,gca_gca90,gca_types_passlive,gca_types_passdead,gca_types_to,gca_types_sh,gca_types_fld,gca_types_def,stat_type_goal_shot_creation,nation_passing_types,position_passing_types,age_passing_types,born_passing_types,90s_passing_types,att,pass_types_live,pass_types_dead,pass_types_fk,pass_types_tb,pass_types_sw,pass_types_crs,pass_types_ti,pass_types_ck,corner_kicks_in,corner_kicks_out,corner_kicks_str,outcomes_cmp,outcomes_off,outcomes_blocks,stat_type_passing_types,nation_keeper_adv,position_keeper_adv,age_keeper_adv,born_keeper_adv,90s_keeper_adv,goals_ga,goals_pka,goals_fk,goals_ck,goals_og,expected_psxg,expected_psxg/sot,expected_psxg_/_,expected_/90,launched_cmp,launched_att,launched_cmp_pct,passes_att_gk,passes_thr,passes_launch_pct,passes_avglen,goal_kicks_att,goal_kicks_launch_pct,goal_kicks_avglen,crosses_opp,crosses_stp,crosses_stp_pct,sweeper_#opa,sweeper_#opa/90,sweeper_avgdist,stat_type_keeper_adv,nation_shooting,position_shooting,age_shooting,born_shooting,90s_shooting,standard_gls,standard_sh,standard_sot,standard_sot_pct,standard_sh/90,standard_sot/90,standard_g/sh,standard_g/sot,standard_dist,standard_fk,standard_pk,standard_pkatt,expected_xg_shooting,expected_npxg_shooting,expected_npxg/sh,expected_g_xg,expected_np:g_xg,stat_type_shooting,nation_misc,position_misc,age_misc,born_misc,90s_misc,performance_crdy_misc,performance_crdr_misc,performance_2crdy,performance_fls,performance_fld,performance_off,performance_crs,performance_int,performance_tklw,performance_pkwon,performance_pkcon,performance_og,performance_recov,aerial_duels_won,aerial_duels_lost,aerial_duels_won_pct,stat_type_misc
ESP-La Liga,2023-24,Girona,Antal Yaakobishvili,HUN,DF,19.0,2004.0,1,0,61,0.7,0,0,0,0,0,0,0,0,0.0,0.0,0.3,0.3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.37,0.37,0.0,0.37,standard,HUN,DF,19.0,2004.0,0.7,50,8,31,18,1,1,50,0,0,0.0,0,0.0,26,148,54,0,0,0,0,1,39,0,possession,HUN,DF,19.0,2004.0,1,61.0,61.0,1.8,0.7,0,0.0,0,1,61.0,6,3.0,2.0,0.0,2.0,2.95,1.96,1.5,0.4,1.1,1.55,1.14,playing_time,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,HUN,DF,19.0,2004.0,0.7,2,1,1,1,0,1,1,100.0,0,0,0,0,3,5,3,0,defense,HUN,DF,19.0,2004.0,0.7,37,42,88.1,715,266,15,17,88.2,14,14,100.0,7,10,70.0,0,0.3,0.1,-0.3,1,1,0,0,0,passing,HUN,DF,19.0,2004.0,0.7,1,1.48,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,goal_shot_creation,HUN,DF,19.0,2004.0,0.7,42,42,0,0,0,0,0,0,0,0,0,0,37,0,0,passing_types,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,HUN,DF,19.0,2004.0,0.7,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,shooting,HUN,DF,19.0,2004.0,0.7,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,3.0,2.0,1.0,66.7,misc
ESP-La Liga,2025-26,Girona,Arnau Martinez,ESP,DF,22-128,2003.0,2,2,120,1.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,4,0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,standard,ESP,DF,22-128,2003.0,1.3,94,5,30,49,15,4,94,2,0,0.0,2,100.0,53,300,143,4,1,2,0,2,56,7,possession,ESP,DF,22-128,2003.0,2,120.0,60.0,44.4,1.3,2,60.0,0,0,0.0,1,0.0,1.0,5.0,-4.0,-3.0,0.0,1.1,4.1,-3.0,-2.27,-1.42,playing_time,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,ESP,DF,22-128,2003.0,1.3,4,2,2,1,1,3,4,75.0,1,3,0,3,1,5,3,0,defense,ESP,DF,22-128,2003.0,1.3,59,77,76.6,1008,199,28,31,90.3,23,30,76.7,7,11,63.6,0,0.0,0.0,0.0,0,0,0,0,0,passing,ESP,DF,22-128,2003.0,1.3,2,1.5,0,1,0,0,1,0,0,0.0,0,0,0,0,0,0,goal_shot_creation,ESP,DF,22-128,2003.0,1.3,77,63,14,2,0,0,6,12,0,0,0,0,59,0,3,passing_types,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,ESP,DF,22-128,2003.0,1.3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,shooting,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown
ESP-La Liga,2023-24,Girona,Arnau Martinez,ESP,DF,20.0,2003.0,21,14,1241,13.8,0,2,2,0,0,0,5,0,0.2,0.2,1.4,1.6,29,68,16,0.0,0.15,0.15,0.0,0.15,0.01,0.1,0.12,0.01,0.12,standard,ESP,DF,20.0,2003.0,13.8,958,79,347,483,131,9,958,7,3,42.9,4,57.1,541,2924,1608,29,14,1,16,9,655,16,possession,ESP,DF,20.0,2003.0,21,1241.0,59.0,36.3,13.8,14,80.0,6,7,17.0,15,2.33,26.0,14.0,12.0,0.87,-0.24,23.5,21.8,1.7,0.13,-0.48,playing_time,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,ESP,DF,20.0,2003.0,13.8,25,16,17,6,2,15,32,46.9,17,15,5,10,10,35,41,3,defense,ESP,DF,20.0,2003.0,13.8,751,834,90.0,11819,3256,362,384,94.3,342,366,93.4,27,49,55.1,2,1.4,1.5,0.6,11,62,9,4,68,passing,ESP,DF,20.0,2003.0,13.8,24,1.74,23,1,0,0,0,0,2,0.15,2,0,0,0,0,0,goal_shot_creation,ESP,DF,20.0,2003.0,13.8,834,731,101,25,2,3,7,76,0,0,0,0,751,2,8,passing_types,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,ESP,DF,20.0,2003.0,13.8,0,1,0,0.0,0.07,0.0,0.0,0.0,7.9,0,0,0,0.2,0.2,0.2,-0.2,-0.2,shooting,ESP,DF,20.0,2003.0,13.8,5.0,0.0,0.0,14.0,22.0,1.0,7.0,10.0,16.0,0.0,0.0,0.0,65.0,10.0,13.0,43.5,misc
ESP-La Liga,2024-25,Girona,Arnau Martinez,ESP,"DF,MF",21.0,2003.0,32,30,2624,29.2,2,2,4,2,0,0,3,0,1.2,1.2,2.2,3.5,41,162,102,0.07,0.07,0.14,0.07,0.14,0.04,0.08,0.12,0.04,0.12,standard,ESP,"DF,MF",21.0,2003.0,29.2,2108,89,625,1009,488,55,2108,37,20,54.1,14,37.8,1183,5730,2704,41,31,5,25,14,1402,102,possession,ESP,"DF,MF",21.0,2003.0,32,2624.0,82.0,76.7,29.2,30,87.0,24,2,4.0,5,1.16,32.0,45.0,-13.0,-0.45,-0.11,31.3,39.2,-7.8,-0.27,-0.25,playing_time,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,ESP,"DF,MF",21.0,2003.0,29.2,51,28,30,15,6,32,63,50.8,31,18,6,12,31,82,76,2,defense,ESP,"DF,MF",21.0,2003.0,29.2,1603,1855,86.4,25826,6911,806,864,93.3,686,771,89.0,89,150,59.3,2,2.2,1.8,-0.2,18,155,14,4,162,passing,ESP,"DF,MF",21.0,2003.0,29.2,56,1.92,45,3,3,2,2,1,6,0.21,6,0,0,0,0,0,goal_shot_creation,ESP,"DF,MF",21.0,2003.0,29.2,1855,1590,258,44,6,5,58,213,1,0,1,0,1603,7,35,passing_types,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,ESP,"DF,MF",21.0,2003.0,29.2,2,19,6,31.6,0.65,0.21,0.11,0.33,15.4,0,0,0,1.2,1.2,0.07,0.8,0.8,shooting,ESP,"DF,MF",21.0,2003.0,29.2,3.0,0.0,0.0,20.0,37.0,2.0,58.0,31.0,28.0,0.0,1.0,0.0,125.0,29.0,22.0,56.9,misc
ESP-La Liga,2023-24,Girona,Bernardo Espinosa,COL,DF,34.0,1989.0,2,0,2,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,standard,COL,DF,34.0,1989.0,0.0,11,4,8,3,0,0,11,0,0,0.0,0,0.0,5,11,5,0,0,0,0,0,6,0,possession,COL,DF,34.0,1989.0,2,2.0,1.0,0.1,0.0,0,0.0,0,2,1.0,11,2.0,0.0,0.0,0.0,0.0,-1.03,0.2,0.3,-0.1,-3.28,-3.72,playing_time,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,COL,DF,34.0,1989.0,0.0,1,1,1,0,0,1,1,100.0,0,0,0,0,0,1,2,0,defense,COL,DF,34.0,1989.0,0.0,7,8,87.5,141,46,3,3,100.0,4,4,100.0,0,1,0.0,0,0.0,0.0,0.0,0,0,0,0,0,passing,COL,DF,34.0,1989.0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,goal_shot_creation,COL,DF,34.0,1989.0,0.0,8,8,0,0,0,0,0,0,0,0,0,0,7,0,0,passing_types,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,COL,DF,34.0,1989.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,shooting,COL,DF,34.0,1989.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,50.0,misc
ESP-La Liga,2025-26,Girona,Daley Blind,NED,"DF,MF",35-175,1990.0,3,2,174,1.9,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,1,13,0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.06,0.0,0.06,standard,NED,"DF,MF",35-175,1990.0,1.9,138,3,35,85,20,0,138,0,0,0.0,0,0.0,101,472,205,1,1,0,1,0,99,0,possession,NED,"DF,MF",35-175,1990.0,3,174.0,58.0,64.4,1.9,2,74.0,1,1,27.0,0,0.0,1.0,8.0,-7.0,-3.62,-1.75,1.5,5.5,-4.0,-2.05,-1.6,playing_time,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,NED,"DF,MF",35-175,1990.0,1.9,5,3,1,3,1,0,3,0.0,3,2,1,1,1,6,4,1,defense,NED,"DF,MF",35-175,1990.0,1.9,116,127,91.3,2337,699,44,46,95.7,58,61,95.1,14,18,77.8,0,0.1,0.3,-0.1,2,19,5,1,13,passing,NED,"DF,MF",35-175,1990.0,1.9,5,2.59,5,0,0,0,0,0,0,0.0,0,0,0,0,0,0,goal_shot_creation,NED,"DF,MF",35-175,1990.0,1.9,127,115,12,6,0,3,3,6,0,0,0,0,116,0,1,passing_types,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,NED,"DF,MF",35-175,1990.0,1.9,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,shooting,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown
ESP-La Liga,2023-24,Girona,Daley Blind,NED,DF,33.0,1990.0,34,33,2972,33.0,1,2,3,1,0,0,6,0,1.7,1.7,1.1,2.8,48,209,22,0.03,0.06,0.09,0.03,0.09,0.05,0.03,0.09,0.05,0.09,standard,NED,DF,33.0,1990.0,33.0,2869,229,1192,1426,271,27,2869,26,17,65.4,9,34.6,1871,8942,4795,48,30,3,18,3,2186,22,possession,NED,DF,33.0,1990.0,34,2972.0,87.0,86.9,33.0,33,90.0,32,1,3.0,1,2.29,78.0,37.0,41.0,1.24,1.64,63.3,45.7,17.6,0.53,0.76,playing_time,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,NED,DF,33.0,1990.0,33.0,47,21,33,13,1,29,47,61.7,18,37,19,18,21,68,113,0,defense,NED,DF,33.0,1990.0,33.0,2304,2585,89.1,39507,15810,1059,1112,95.2,1083,1158,93.5,137,236,58.1,2,1.1,1.9,0.9,17,256,26,3,209,passing,NED,DF,33.0,1990.0,33.0,48,1.45,41,2,3,1,0,1,5,0.15,4,0,0,0,0,1,goal_shot_creation,NED,DF,33.0,1990.0,33.0,2585,2465,97,69,0,18,17,21,2,0,1,0,2304,23,27,passing_types,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,NED,DF,33.0,1990.0,33.0,1,17,6,35.3,0.51,0.18,0.06,0.17,16.6,1,0,0,1.7,1.7,0.1,-0.7,-0.7,shooting,NED,DF,33.0,1990.0,33.0,6.0,0.0,0.0,19.0,12.0,0.0,17.0,21.0,21.0,0.0,1.0,0.0,147.0,39.0,32.0,54.9,misc
ESP-La Liga,2024-25,Girona,Daley Blind,NED,DF,34.0,1990.0,34,31,2780,30.9,0,2,2,0,0,0,2,0,0.5,0.5,1.6,2.1,71,272,61,0.0,0.06,0.06,0.0,0.06,0.02,0.05,0.07,0.02,0.07,standard,NED,DF,34.0,1990.0,30.9,2860,172,910,1600,364,21,2860,28,15,53.6,11,39.3,1862,10086,5550,71,67,3,16,12,2151,61,possession,NED,DF,34.0,1990.0,34,2780.0,82.0,81.3,30.9,31,87.0,29,3,29.0,1,1.03,38.0,46.0,-8.0,-0.26,0.87,35.7,35.9,-0.2,-0.01,1.08,playing_time,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,NED,DF,34.0,1990.0,30.9,49,27,26,19,4,31,48,64.6,17,32,9,23,32,81,94,2,defense,NED,DF,34.0,1990.0,30.9,2318,2610,88.8,42632,14890,990,1055,93.8,1075,1165,92.3,238,330,72.1,2,1.6,2.5,0.4,19,310,26,8,272,passing,NED,DF,34.0,1990.0,30.9,47,1.52,43,2,0,0,0,2,7,0.23,6,0,0,0,0,1,goal_shot_creation,NED,DF,34.0,1990.0,30.9,2610,2402,198,65,4,32,42,119,1,0,0,0,2318,10,29,passing_types,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,NED,DF,34.0,1990.0,30.9,0,10,4,40.0,0.32,0.13,0.0,0.0,19.0,0,0,0,0.5,0.5,0.05,-0.5,-0.5,shooting,NED,DF,34.0,1990.0,30.9,2.0,0.0,0.0,19.0,16.0,1.0,42.0,32.0,27.0,0.0,0.0,0.0,116.0,17.0,24.0,41.5,misc
ESP-La Liga,2025-26,Girona,David López,ESP,DF,35-326,1989.0,3,2,202,2.2,0,0,0,0,0,0,0,0,0.6,0.6,0.0,0.6,4,13,0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.25,0.25,standard,ESP,DF,35-326,1989.0,2.2,186,22,93,91,2,1,186,1,1,100.0,0,0.0,128,869,613,4,0,0,1,0,129,0,possession,ESP,DF,35-326,1989.0,3,202.0,67.0,74.8,2.2,2,77.0,1,1,49.0,0,0.0,1.0,6.0,-5.0,-2.23,3.07,1.4,5.0,-3.6,-1.62,-0.54,playing_time,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,ESP,DF,35-326,1989.0,2.2,2,1,2,0,0,1,1,100.0,0,2,1,1,0,2,4,2,defense,ESP,DF,35-326,1989.0,2.2,152,173,87.9,2919,1089,50,50,100.0,81,85,95.3,17,31,54.8,0,0.0,0.0,0.0,0,8,0,0,13,passing,ESP,DF,35-326,1989.0,2.2,2,0.89,1,0,0,1,0,0,0,0.0,0,0,0,0,0,0,goal_shot_creation,ESP,DF,35-326,1989.0,2.2,173,164,9,2,0,2,0,0,0,0,0,0,152,0,3,passing_types,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,ESP,DF,35-326,1989.0,2.2,0,1,1,100.0,0.45,0.45,0.0,0.0,3.7,0,0,0,0.6,0.6,0.57,-0.6,-0.6,shooting,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown
ESP-La Liga,2023-24,Girona,David López,ESP,DF,33.0,1989.0,25,25,1965,21.8,3,0,3,3,0,0,4,0,2.1,1.9,0.2,2.1,15,54,1,0.14,0.0,0.14,0.14,0.14,0.1,0.01,0.11,0.09,0.1,standard,ESP,DF,33.0,1989.0,21.8,1770,286,946,785,48,22,1770,9,5,55.6,2,22.2,1083,5934,3308,15,9,0,12,2,1281,1,possession,ESP,DF,33.0,1989.0,25,1965.0,79.0,57.5,21.8,25,79.0,15,0,0.0,2,2.48,50.0,25.0,25.0,1.15,0.28,39.0,31.1,7.9,0.36,-0.17,playing_time,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,ESP,DF,33.0,1989.0,21.8,33,20,21,12,0,17,22,77.3,5,28,19,9,20,53,63,4,defense,ESP,DF,33.0,1989.0,21.8,1468,1582,92.8,26089,8718,520,551,94.4,849,882,96.3,76,115,66.1,0,0.2,0.4,-0.2,4,48,1,0,54,passing,ESP,DF,33.0,1989.0,21.8,13,0.6,8,1,1,3,0,0,1,0.05,1,0,0,0,0,0,goal_shot_creation,ESP,DF,33.0,1989.0,21.8,1582,1499,81,33,0,3,0,2,0,0,0,0,1468,2,4,passing_types,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,ESP,DF,33.0,1989.0,21.8,3,16,5,31.3,0.73,0.23,0.19,0.6,15.0,0,0,0,2.1,1.9,0.12,0.9,1.1,shooting,ESP,DF,33.0,1989.0,21.8,4.0,0.0,0.0,17.0,15.0,1.0,0.0,20.0,20.0,0.0,1.0,0.0,121.0,32.0,38.0,45.7,misc
ESP-La Liga,2024-25,Girona,David López,ESP,DF,34.0,1989.0,29,27,2429,27.0,1,1,2,1,0,0,4,0,0.9,0.9,0.6,1.5,17,132,7,0.04,0.04,0.07,0.04,0.07,0.03,0.02,0.06,0.03,0.06,standard,ESP,DF,34.0,1989.0,27.0,2263,259,1059,1133,76,17,2263,9,6,66.7,2,22.2,1405,8124,4714,17,20,0,11,7,1698,7,possession,ESP,DF,34.0,1989.0,29,2429.0,84.0,71.0,27.0,27,88.0,23,2,30.0,9,1.24,34.0,37.0,-3.0,-0.11,1.07,31.7,33.9,-2.2,-0.08,0.44,playing_time,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,ESP,DF,34.0,1989.0,27.0,32,24,22,7,3,18,31,58.1,13,22,12,10,14,46,111,2,defense,ESP,DF,34.0,1989.0,27.0,1879,2041,92.1,35775,12404,601,632,95.1,1122,1168,96.1,144,216,66.7,1,0.6,1.3,0.4,4,145,6,0,132,passing,ESP,DF,34.0,1989.0,27.0,24,0.89,20,0,0,4,0,0,3,0.11,1,0,0,2,0,0,goal_shot_creation,ESP,DF,34.0,1989.0,27.0,2041,1946,92,64,0,16,3,9,0,0,0,0,1879,3,8,passing_types,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,ESP,DF,34.0,1989.0,27.0,1,12,3,25.0,0.44,0.11,0.08,0.33,15.9,0,0,0,0.9,0.9,0.07,0.1,0.1,shooting,ESP,DF,34.0,1989.0,27.0,4.0,0.0,0.0,12.0,15.0,1.0,3.0,14.0,24.0,0.0,1.0,0.0,95.0,30.0,29.0,50.8,misc
ESP-La Liga,2023-24,Girona,Eric García,ESP,DF,22.0,2001.0,30,30,2637,29.3,5,0,5,5,0,0,4,0,2.8,2.8,0.5,3.4,45,221,18,0.17,0.0,0.17,0.17,0.17,0.1,0.02,0.12,0.1,0.12,standard,ESP,DF,22.0,2001.0,29.3,2567,180,972,1378,227,23,2567,9,4,44.4,4,44.4,1604,7491,4670,45,34,1,17,9,1900,18,possession,ESP,DF,22.0,2001.0,30,2637.0,88.0,77.1,29.3,30,88.0,26,0,0.0,1,2.03,70.0,40.0,30.0,1.02,-0.01,60.3,43.9,16.4,0.56,0.56,playing_time,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,ESP,DF,22.0,2001.0,29.3,55,37,34,18,3,34,49,69.4,15,36,18,18,30,85,79,2,defense,ESP,DF,22.0,2001.0,29.3,2064,2306,89.5,37231,14739,810,866,93.5,1059,1123,94.3,169,252,67.1,0,0.5,1.1,-0.5,10,223,17,2,221,passing,ESP,DF,22.0,2001.0,29.3,42,1.43,39,0,0,2,1,0,6,0.2,6,0,0,0,0,0,goal_shot_creation,ESP,DF,22.0,2001.0,29.3,2306,2123,175,71,7,18,10,95,0,0,0,0,2064,8,20,passing_types,Unknown,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,ESP,DF,22.0,2001.0,29.3,5,16,6,37.5,0.55,0.2,0.31,0.83,9.4,0,0,0,2.8,2.8,0.18,2.2,2.2,shooting,ESP,DF,22.0,2001.0,29.3,4.0,0.0,0.0,24.0,26.0,3.0,10.0,30.0,37.0,1.0,0.0,0.0,128.0,49.0,37.0,57.0,misc
